Client_ID,Professionals_Count,Students_Count,Observers_Count,Course_Start_Date,Practical_Hours,Theory_Hours,Registration_Days_Before,Origin_Country,Catering_Package,Welcome_Gift_Type,Requested_Lab_Config,Assigned_Lab_Config,Prev_Course_Dropouts,Prev_Course_Attended,Pre_Course_Supports_Tickets,Physical_Course_Kits,Waiting_List_Days,Registration_Changes,Enrollment_Type,Lanyard_Color,Client_Category,Submission_Source,Returning_Client,Agent_ID,Company_ID,Payment_Terms,Daily_Tuition_Cost,Dropped_Course
5744,2,0.0,0,2017-04-26,0,3,156.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Prepaid (Non-Refundable),100.0,1
57376,2,2.0,0,2016-12-16,2,3,,BRA,Standard (Coffee Only),Branded Notebook,Dual Monitor Setup,Dual Monitor Setup,0,0,0,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,147.9,1
43488,3,0.0,0,2017-03-31,0,2,98.0,FRA,Lunch Included,Water Bottle,MacOS Station,MacOS Station,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,174.6,1
7669,2,0.0,0,2016-10-30,2,1,81.0,IRL,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,79.8,0
43868,2,0.0,0,2016-09-04,2,3,,BEL,Standard (Coffee Only),Water Bottle,,Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,169.0,1
18823,2,0.0,0,2015-10-02,2,2,204.0,IRL,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,98.44,0
4983,2,0.0,0,2016-06-26,2,2,31.0,BEL,no food plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,, Pay Upon Start ,98.1,0
901,2,1.0,0,2016-12-08,0,2,129.0,BRA,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,3,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,101.18,0
26162,2,0.0,0,2015-09-22,0,4,28.0,BRA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,  #Red  ,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,103.87,0
51210,2,0.0,0,2016-09-24,2,2,22.0,POL,Standard (Coffee Only),Water Bottle,Linux Workstation,Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,161.5,0
42900,2,0.0,0,2015-09-18,0,2,336.0,PRT,LUNCH INCLUDED,Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,b2b platforms & resellers,0,219.0,,Prepaid (Non-Refundable),101.5,1
9604,1,0.0,0,2016-10-13,0,1,0.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,4,2,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,1,,5098.0,Pay ?Upon Start,95.0,0
4270,2,0.0,0,2016-01-21,0,3,14.0,PRT,Standard (Coffee Only),Branded Notebook,Laptop Docking Station,Laptop Docking Station,0,0,0,0.0,0,1,Affiliated Admission,Blue,SaaS & Software Houses,B2B PLATFORMS & RESELLERS,0,184.0,,Pay Upon Start,79.25,0
19687,2,0.0,0,2017-03-19,2,5,17.0,PRT,  Standard (Coffee Only) ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,Affiliated Admission,Black,Traditional IT & Telecomm,B2B PLATFORMS & RESELLERS,0,300.0,,Pay Upon Start,75.0,0
48997,2,0.0,0,2016-10-03,1,3,107.0,  DEU ,standard (coffee only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,321.0,,Pay Upon Start,95.0,0
79319,2,0.0,0,2016-05-17,0,3,69.0,FRA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blu?e,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,126.9,0
6498,1,0.0,0,2016-03-18,0,2,115.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,70.0,0
10813,2,0.0,0,2016-10-14,0,2,377.0,DEU,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admiss#ion,Green,Traditional IT & Telecomm,,0,219.0,,Pay Upon Start,115.0,0
53009,3,1.0,0,2016-04-08,2,2,70.0,ITA,Standard (Coffee Only),Branded Notebook,MacOS Station,MacOS Station,0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,115.0,,Pay Upon Start,173.35,0
34763,2,0.0,0,2016-10-28,0,2,286.0,  PRT ,Standard (Coffee O?nly),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,  B2B Platforms & Resellers ,0,,,Prepaid (Non-Refundable),65.0,1
21187,2,0.0,0,2016-06-06,1,1,247.0,DEU,Lunch Included,Water Bottle,Standard PC (Windows),Linux Workstation,0,0,1,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,PAY UPON START,115.0,0
12569,2,0.0,0,2017-02-15,0,2,52.0,FRA,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,79.2,1
30468,2,1.0,0,2016-07-23,1,1,180.0,GBR,Standard (Coffee Only),Branded Notebook,Laptop Docking Station,Laptop Docking Station,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Sof?tware Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,112.5,1
55862,2,0.0,0,2017-01-01,1,0,44.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0,Affiliated Admission,Blue, Big Tech & Multinationals ,B2B Platforms & Resellers,0,,,Pay Upon Start,65.0,0
33585,1,0.0,0,2015-08-04,0,2,1.0,PRT,STANDARD (COFFEE ONLY),Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,0,,0,0,Organizational Arrangement,Blue,Industrial Tech & IoT,Dedicated Sales Team,0,,5181.0,Pay Upon Start,65.0,1
65822,1,0.0,0,2016-09-28,0,4,100.0,ITA,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,144.0,,Pay Upon Start,110.0,0
23131,2,0.0,0,2016-08-10,0,1,34.0,USA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,  General Admission ,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,149.4,1
32445,2,0.0,0,2017-03-20,1,1,151.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,*BLUE,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Pay Upon Start,95.0,0
62960,2,0.0,0,2015-10-17,2,1,221.0,FRA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Orange,Traditional IT & Telecomm,B2B Platforms & Resellers,0,205.0,,Pay Upon Start,65.0,0
76538,3,0.0,0,2016-08-04,0,3,166.0,AUT,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blu!e,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,137.7,1
55318,1,0.0,0,2017-03-02,0,3,,USA,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,88.0,0
62796,2,0.0,0,2016-05-02,1,2,56.0,DEU,Standard (Coffee Only),Portable Charger,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,140.4,1
17563,2,0.0,0,2016-02-17,0,2,68.0,P?RT,STANDARD (COFFEE ONLY),Water Bottle,,Standard PC (Windows),1,0,0,0.0,0,0,General A?dmission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Prepaid (Non-Refundable),75.0,1
52930,2,0.0,0,2016-07-11,1,1,151.0,PR*T,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,Affiliated Admission,  Blue ,Traditional IT & Telecomm,B2B Platforms & Resellers,0,169.0,,Pay Upon Start,82.45,1
11612,1,0.0,0,2016-09-20,0,1,1.0,CHE,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,169.0,0
10672,2,0.0,0,2015-07-09,0,2,265.0,PRT,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,1,218.0,,Pay Upon Start,62.8,1
21380,1,0.0,0,2015-09-03,1,3,16.0,NOR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,General Admission,Red,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,95.0,0
43142,2,0.0,0,2015-09-03,0,2,21.0,SWE,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Contractual Agreement,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,105.0,0
15100,2,0.0,0,2017-03-05,2,1,,IRL,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay #Upon Start,102.6,0
52687,2,0.0,0,2017-04-02,2,2,64.0,GBR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,  Blue  ,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,117.0,0
3496,2,0.0,0,2015-09-23,0,2,341.0,prt,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,PREPAID (NON-REFUNDABLE),62.0,1
33192,2,0.0,0,2016-07-20,0,2,125.0,PRT,Standard (Coffee Only),USB Drive,Laptop Docking Station,Laptop Docking Station,0,0,0,0.0,0,0,Affiliated Admission,Orange,Traditional IT & Telecomm,B2B Platforms & Resellers,0,317.0,,Pay Upon Start,72.25,1
13543,2,0.0,0,2015-08-14,0,2,0.0,PRT,Lunch Included,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Pay Upon Start,109.0,1
52385,1,0.0,0,2017-01-17,0,1,1.0,AUT,Standard (Coffee Only),Water Bottle,,Standard PC (Windows),0,1,0,0.0,0,0,  General Admission ,black,Defense & GovTech,Dedicated Sales Team,1,,5119.0,Pay Upon Start,79.0,0
76005,1,0.0,0,2015-10-26,1,1,6.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,2,0,0.0,0,0,General Admission,Blue,Industrial Tech & IoT,Dedicated Sales Team,1,,5181.0,pay upon start,65.0,0
10446,2,0.0,0,2015-12-09,0,2,33.0,PRT,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Black,TRADITIONAL IT & TELECOMM,B2B Platforms & Resellers,0,261.0,,Prepaid (Non-Refundable),110.0,1
2398,2,0.0,0,2016-12-30,1,2,207.0,FRA,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,General Admission, Blue ,Traditional IT & Telecomm,B2B Platforms & Resellers,0,,,Pay Upon Start,183.0,0
69969,2,0.0,0,2016-04-20,0,4,270.0,  ISL ,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,187,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,138.0,,Pay Upon Start,80.0,0
4587,2,0.0,0,2016-01-22,0,1,86.0,PRT,Standard (Coffee Only),USB Drive,,Standard PC (Windows),1,0,0,0.0,35,0,G#eneral Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,129.0,,Prepaid (Non-Refundable),85.0,1
70027,3,0.0,0,2016-08-16,0,4,126.0,PRT,LUNCH INCLUDED,Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B PLATFORMS & RESELLERS,0,184.0,,Pay Upon Start,195.75,1
31611,2,0.0,0,2015-09-19,2,2,0.0,DEU,Standard (Coffee Only),USB Drive,Standard PC (Windows),Linux Workstation,0,0,3,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,126.0,0
39670,2,0.0,0,2016-03-20,1,0,13.0,PRT,  Standard (Coffee Only)  ,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,100.0,,Pay Upon Start,85.0,0
47142,2,0.0,0,2016-09-15,0,3,232.0,AUT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,189.0,,Pay Upon Start,80.75,0
55874,3,0.0,0,2016-09-05,1,2,141.0,DEU,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,2,1.0,0,0,General Admission,Red,SaaS & Software Houses,b2b platforms & resellers,0,184.0,,Pay Upon Start,168.3,0
31068,2,0.0,0,2016-06-25,1,1,163.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,GENERAL ADMISSION,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),96.0,1
64979,2,0.0,0,2015-10-16,0,2,364.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,  Prepaid (Non-Refundable) ,101.5,1
55214,2,0.0,0,2015-09-20,2,3,66.0,CHE,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,89.25,0
68840,2,0.0,0,2017-01-12,2,5,148.0,AUS,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,b2b platforms & resellers,0,184.0,,Pay Upon Start,74.8,0
75003,1,0.0,0,2016-09-26,1,0,3.0,  GBR  ,No Food Plan,USB Drive,MacOS Station,MacOS Station,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,Government Procurement System,0,190.0,,Pay Upon Start,195.0,0
67686,2,1.0,0,2015-11-01,2,3,41.0,BEL,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay U#pon Start,75.0,0
77641,2,0.0,0,2016-12-19,1,1,3.0,FRA,,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue, SaaS & Software Houses  ,B2B Platforms & Resellers,0,,,Pay Upon Start,79.5,0
47115,2,0.0,0,2015-09-05,2,1,32.0,ITA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Linux Workstation,0,0,3,0.0,0,0,Contractual Agreement,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,94.5,0
54475,2,1.0,0,2016-08-28,2,5,40.0,AUT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,127.16,0
31437,1,0.0,0,2015-08-29,2,1,145.0,ITA,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,318.0,,Pay Upon Start,36.25,0
64163,2,0.0,0,2016-08-08,1,4,125.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,BLACK,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,114.3,1
36575,1,0.0,0,2016-03-08,0,1,8.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Black,SaaS & Software Houses,b2b platforms & resellers,0,184.0,,Pay Upon Start,96.0,0
30213,2,0.0,0,2016-10-07,2,3,262.0,FRA,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,100.3,0
24917,3,0.0,0,2017-04-13,1,3,85.0,DEU,Lunch Included,Branded Notebook,MacOS Station,MacOS Station,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,202.5,1
57086,2,0.0,0,2016-05-20,1,2,86.0,prt,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Re*sellers,0,205.0,,Pay Upon Start,65.0,0
1155,2,0.0,0,2015-08-03,1,0,0.0,PRT,Standard (Coffee Only),USB Drive,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,Non-Profit & EduTech,D*irect Website Registration,0,,,Pay Upon Start,0.0,0
296,2,0.0,0,2016-04-21,2,3,57.0,FRA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,, Pay Upon Start  ,112.2,1
18166,2,0.0,0,2017-04-13,0,3,9.0,ESP,standard (coffee only),Branded Notebook,MacOS Station,MacOS Station,0,0,0,0.0,0,0,General Admission,  Green ,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,210.0,1
16971,2,0.0,0,2016-10-25,0,4,85.0,ITA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,104.4,0
54496,2,0.0,0,2016-08-24,0,2,44.0, CHE  ,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,169.0,,Pay Upon Start,85.5,0
64228,2,0.0,0,2016-04-13,0,1,180.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,38,0,General Admission,BLUE,Traditional IT & Telecomm,B2B Platforms & Resellers,0,138.0,,Prepaid (Non-Refundable),125.0,1
6879,1,0.0,0,2016-11-07,1,2,18.0, GBR  ,Standard (Coffee Only),Portable Charger,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,210.0,0
65408,2,0.0,0,2015-12-09,0,2,33.0,PRT,standard (coffee only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,  B2B PLATFORMS & RESELLERS  ,0,261.0,,Prepaid (Non-Refundable),110.0,1
68885,1,0.0,0,2016-10-10,1,1,131.0,FRA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,103.05,0
29245,2,0.0,0,2016-01-01,0,1,0.0,ITA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,86.0,0
69205,2,0.0,0,2017-03-15,0,2,37.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,155.0,,prepaid (non-refundable),110.0,1
44211,1,0.0,0,2016-04-28,0,3,178.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,46,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,139.0,,Prepaid (Non-Refundable),110.0,1
42199,2,0.0,0,2016-06-24,0,2,265.0,DEU,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission, Blue ,Traditional IT & Telecomm,B2B P?latforms & Resellers,0,219.0,,Pay Upon Start,115.0,0
27022,2,0.0,0,2015-07-08,0,2,264.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,b2b platforms & resellers,0,218.0,,Pay Upon Start,62.0,0
70297,2,0.0,0,2016-12-02,1,2,71.0,FRA, Standard (Coffee Only) ,Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0,General Admission,Red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,75.0,0
56473,2,0.0,0,2015-12-26,2,1,14.0,ESP,Standard (Coffee Only),Branded Notebook,,Standard PC (Windows),0,0,0,1.0,0,0,Affiliated Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,111.67,0
66514,2,0.0,0,2016-06-15,0,1,116.0,DEU,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,2, General Admission ,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,126.9,0
7121,1,0.0,0,2016-12-01,0,3,444.0,PRT,standard (coffee only),USB Drive,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,39,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,277.0,,prepaid (non-refundable),75.0,1
30549,2,0.0,0,2015-08-12,0,2,1.0,PRT,Standard (Coffee Only),Water Bottle,Laptop Docking Station,Laptop Docking Station,0,0,3,0.0,0,2,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,300.0,,Pay Upon Start,0.0,0
55934,1,0.0,0,2016-11-01,0,3,166.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue, Traditional IT & Telecomm  ,B2B Platforms & Resellers,0,314.0,,Prepa!id (Non-Refundable),110.0,1
5129,1,0.0,0,2016-07-11,1,2,136.0,PRT,Standard (Coffee Only),USB Drive,MacOS Station,MacOS Station,0,27,0,0.0,0,0,General Admission,Black,INDUSTRIAL TECH & IOT,Dedicated Sales Team,0,,5010.0,pay upon start,106.0,0
22968,1,1.0,0,2016-07-11,1,3,173.0,IRL,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,black,SaaS & Software Houses,B2B PLATFORMS & RESELLERS,0,,,Pay Upon Start,65.49,0
30205,2,0.0,0,2015-12-09,0,2,33.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm, B2B Platforms & Resellers  ,0,261.0,,Prepaid (Non-Refundable),110.0,1
